Date,Open,High,Low,Close,Adj Close,Volume
2010-06-09,31365.119141,32358.400391,30259.199219,31928.320313,31928.320313,22300
2010-06-10,30812.160156,31088.640625,30126.080078,30279.679688,30279.679688,21200
2010-06-11,30832.640625,30894.080078,29440.000000,29542.400391,29542.400391,16800
2010-06-14,28692.480469,29132.800781,28047.359375,29112.320313,29112.320313,20700
2010-06-15,28641.279297,28672.000000,27299.839844,27340.800781,27340.800781,18000
2010-06-16,27648.000000,27668.480469,26685.439453,26900.480469,26900.480469,16900
2010-06-17,26552.320313,27381.759766,26112.000000,26132.480469,26132.480469,19800
2010-06-18,26163.199219,26368.000000,25231.359375,25671.679688,25671.679688,14500
2010-06-21,24770.560547,26296.320313,24606.720703,26091.519531,26091.519531,17000
2010-06-22,26019.839844,27340.800781,25876.480469,27125.759766,27125.759766,20400
2010-06-23,27115.519531,28416.000000,26828.800781,27351.039063,27351.039063,23700
2010-06-24,27822.080078,29429.759766,27535.359375,29030.400391,29030.400391,24000
2010-06-25,28774.400391,29440.000000,28303.359375,28385.279297,28385.279297,19000
2010-06-28,28200.960938,29132.800781,28098.560547,28856.320313,28856.320313,12600
2010-06-29,30484.480469,32092.160156,30310.400391,31528.960938,31528.960938,34700
2010-06-30,31549.439453,32245.759766,30341.119141,31948.800781,31948.800781,24800
2010-07-01,31672.320313,33730.558594,31395.839844,31641.599609,31641.599609,37400
2010-07-02,31119.359375,31590.400391,30412.800781,30709.759766,30709.759766,22900
2010-07-06,29132.800781,30208.000000,28293.119141,29388.800781,29388.800781,23900
2010-07-07,29009.919922,29071.359375,27412.480469,27545.599609,27545.599609,23400
2010-07-08,26839.039063,27412.480469,26521.599609,26869.759766,26869.759766,19700
2010-07-09,26961.919922,27115.519531,26132.480469,26163.199219,26163.199219,13800
2010-07-12,26286.080078,26593.279297,25630.720703,25845.759766,25845.759766,17400
2010-07-13,25374.720703,25600.000000,24954.880859,25600.000000,25600.000000,19400
2010-07-14,25896.960938,26931.199219,25856.000000,26552.320313,26552.320313,18700
2010-07-15,26603.519531,27904.000000,26193.919922,26316.800781,26316.800781,23200
2010-07-16,27095.039063,28518.400391,26716.160156,28026.880859,28026.880859,23400
2010-07-19,27688.960938,27965.439453,26982.400391,27166.720703,27166.720703,20800
2010-07-20,28098.560547,28170.240234,25651.199219,25774.080078,25774.080078,21400
2010-07-21,25487.359375,26613.759766,25190.400391,26009.599609,26009.599609,24300
2010-07-22,25466.880859,25477.119141,24238.080078,24647.679688,24647.679688,21500
2010-07-23,24780.800781,25128.960938,24064.000000,24217.599609,24217.599609,22800
2010-07-26,24217.599609,24330.240234,23214.080078,23367.679688,23367.679688,15300
2010-07-27,22814.720703,23613.439453,22702.080078,23183.359375,23183.359375,19500
2010-07-28,23808.000000,23951.359375,23152.640625,23418.880859,23418.880859,20500
2010-07-29,23080.960938,24043.519531,22630.400391,23377.919922,23377.919922,22000
2010-07-30,24115.199219,24258.560547,22958.080078,23111.679688,23111.679688,24300
2010-08-02,22517.759766,22630.400391,21729.279297,21739.519531,21739.519531,18600
2010-08-03,21975.039063,22435.839844,21811.199219,22046.720703,22046.720703,13500
2010-08-04,21903.359375,22149.119141,21657.599609,22056.960938,22056.960938,15800
2010-08-05,22292.480469,22374.400391,21872.640625,22118.400391,22118.400391,17000
2010-08-06,22650.880859,23040.000000,21913.599609,21913.599609,21913.599609,26300
2010-08-09,21770.240234,22016.000000,21514.240234,21585.919922,21585.919922,11800
2010-08-10,22241.279297,22435.839844,21514.240234,21811.199219,21811.199219,24100
2010-08-11,22732.800781,23398.400391,22702.080078,23388.160156,23388.160156,27500
2010-08-12,24197.119141,24371.199219,23429.119141,23705.599609,23705.599609,22700
2010-08-13,23930.880859,24463.359375,23685.119141,24350.720703,24350.720703,20400
2010-08-16,24616.960938,24678.400391,23838.720703,24176.640625,24176.640625,16400
2010-08-17,23388.160156,23562.240234,22968.320313,23214.080078,23214.080078,16400
2010-08-18,23132.160156,23316.480469,22579.199219,22753.279297,22753.279297,18100
2010-08-19,22988.800781,24084.480469,22732.800781,23756.800781,23756.800781,25800
2010-08-20,23930.880859,24156.160156,23316.480469,23388.160156,23388.160156,18500
2010-08-23,23091.199219,23173.119141,22681.599609,23101.439453,23101.439453,21600
2010-08-24,23889.919922,24555.519531,23418.880859,23808.000000,23808.000000,28500
2010-08-25,24268.800781,24442.880859,23070.720703,23214.080078,23214.080078,25400
2010-08-26,22927.359375,23797.759766,22702.080078,23449.599609,23449.599609,24100
2010-08-27,23040.000000,23787.519531,22016.000000,22016.000000,22016.000000,27300
2010-08-30,22097.919922,22773.759766,21770.240234,22712.320313,22712.320313,15400
2010-08-31,22784.000000,23080.960938,22210.560547,22487.039063,22487.039063,26000
2010-09-01,21719.039063,21893.119141,21043.199219,21125.119141,21125.119141,26900
2010-09-02,21002.240234,21125.119141,20490.240234,20531.199219,20531.199219,16900
2010-09-03,19906.560547,20060.160156,19507.199219,19537.919922,19537.919922,27500
2010-09-07,19978.240234,20254.720703,19681.279297,20070.400391,20070.400391,20600
2010-09-08,19947.519531,20029.439453,19558.400391,19712.000000,19712.000000,14400
2010-09-09,19210.240234,19394.560547,18974.720703,19394.560547,19394.560547,22100
2010-09-10,19240.960938,19343.359375,18944.000000,18984.960938,18984.960938,18100
2010-09-13,18565.119141,18585.599609,17940.480469,18001.919922,18001.919922,28200
2010-09-14,18135.039063,18268.160156,17797.119141,17991.679688,17991.679688,23800
2010-09-15,18216.960938,18329.599609,17643.519531,17725.439453,17725.439453,22900
2010-09-16,17817.599609,18104.320313,17674.240234,17797.119141,17797.119141,21500
2010-09-17,17612.800781,17940.480469,17520.640625,17571.839844,17571.839844,27900
2010-09-20,17438.720703,17582.080078,17090.560547,17131.519531,17131.519531,22900
2010-09-21,17121.279297,17336.320313,16844.800781,17192.960938,17192.960938,36000
2010-09-22,17336.320313,17633.279297,16977.919922,17469.439453,17469.439453,27400
2010-09-23,17930.240234,18145.279297,17510.400391,18042.880859,18042.880859,26900
2010-09-24,17551.359375,17551.359375,17008.640625,17029.119141,17029.119141,23700
2010-09-27,17008.640625,17162.240234,16834.560547,17152.000000,17152.000000,17600
2010-09-28,17029.119141,17602.560547,16936.960938,16998.400391,16998.400391,26400
2010-09-29,17233.919922,17448.960938,17039.359375,17336.320313,17336.320313,24200
2010-09-30,17172.480469,17920.000000,16998.400391,17704.960938,17704.960938,32400
2010-10-01,17387.519531,17827.839844,17387.519531,17448.960938,17448.960938,21000
2010-10-04,17592.320313,17909.759766,17397.759766,17786.880859,17786.880859,21200
2010-10-05,17387.519531,17479.679688,16711.679688,16834.560547,16834.560547,32200
2010-10-06,16732.160156,16967.679688,16588.800781,16629.759766,16629.759766,24100
2010-10-07,16506.880859,16936.960938,16384.000000,16527.359375,16527.359375,22300
2010-10-08,16599.039063,16609.279297,15749.120117,15769.599609,15769.599609,32000
2010-10-11,15687.679688,15708.160156,15421.440430,15472.639648,15472.639648,19400
2010-10-12,15656.959961,15872.000000,14786.559570,14848.000000,14848.000000,40900
2010-10-13,14612.480469,14776.320313,14336.000000,14540.799805,14540.799805,34700
2010-10-14,14673.919922,15380.480469,14612.480469,15052.799805,15052.799805,36000
2010-10-15,14786.559570,15523.839844,14745.599609,14766.080078,14766.080078,31500
2010-10-18,14919.679688,15083.519531,14172.160156,14366.719727,14366.719727,23100
2010-10-19,14837.759766,15093.759766,14448.639648,14827.519531,14827.519531,49400
2010-10-20,14766.080078,14858.240234,13998.080078,14080.000000,14080.000000,32800
2010-10-21,13885.440430,14213.120117,13578.240234,13752.320313,13752.320313,44400
2010-10-22,13608.959961,13660.160156,13127.679688,13137.919922,13137.919922,32900
2010-10-25,12820.480469,13096.959961,12646.400391,12953.599609,12953.599609,30100
2010-10-26,13199.360352,13332.480469,13025.280273,13230.080078,13230.080078,23200
2010-10-27,13496.320313,13998.080078,13352.959961,13424.639648,13424.639648,32400
2010-10-28,13209.599609,13660.160156,13117.440430,13363.200195,13363.200195,23400
2010-10-29,13404.160156,13619.200195,13352.959961,13414.400391,13414.400391,19000
2010-11-01,13414.400391,13731.839844,13107.200195,13537.280273,13537.280273,27800
2010-11-02,13301.759766,13332.480469,13117.440430,13168.639648,13168.639648,23000
2010-11-03,13178.879883,13383.679688,12267.519531,12359.679688,12359.679688,48800
2010-11-04,11888.639648,11909.120117,11499.519531,11530.240234,11530.240234,44400
2010-11-05,11315.200195,11550.719727,11274.240234,11407.360352,11407.360352,32500
2010-11-08,11622.400391,11888.639648,11509.759766,11560.959961,11560.959961,5400
2010-11-09,11353.599609,11850.240234,11264.000000,11619.839844,11619.839844,46600
2010-11-10,11578.879883,12001.280273,11397.120117,11417.599609,11417.599609,53800
2010-11-11,11737.599609,11909.120117,11555.839844,11630.080078,11630.080078,42600
2010-11-12,11855.360352,12390.400391,11614.719727,12185.599609,12185.599609,73000
2010-11-15,12072.959961,12131.839844,11673.599609,12093.440430,12093.440430,41100
2010-11-16,12259.839844,12961.280273,12257.280273,12631.040039,12631.040039,80100
2010-11-17,12564.480469,12584.959961,12065.280273,12308.480469,12308.480469,51500
2010-11-18,11906.559570,11906.559570,11502.080078,11604.480469,11604.480469,45000
2010-11-19,11683.839844,11968.000000,11368.959961,11379.200195,11379.200195,36400
2010-11-22,11489.280273,11648.000000,10984.959961,10987.519531,10987.519531,58100
2010-11-23,11458.559570,11732.480469,11356.160156,11486.719727,11486.719727,81200
2010-11-24,11194.879883,11235.839844,11010.559570,11048.959961,11048.959961,31100
2010-11-26,11287.040039,11714.559570,11120.639648,11714.559570,11714.559570,32300
2010-11-29,11778.559570,12288.000000,11653.120117,11801.599609,11801.599609,49500
2010-11-30,12206.080078,12618.240234,12062.719727,12618.240234,12618.240234,63900
2010-12-01,12029.440430,12055.040039,11770.879883,12019.200195,12019.200195,49600
2010-12-02,11840.000000,11863.040039,11074.559570,11087.360352,11087.360352,58300
2010-12-03,11235.839844,11240.959961,10524.160156,10572.799805,10572.799805,44400
2010-12-06,10595.839844,10662.400391,10306.559570,10380.799805,10380.799805,29800
2010-12-07,10019.839844,10288.639648,9920.000000,10278.400391,10278.400391,44600
2010-12-08,10237.440430,10426.879883,9935.360352,9996.799805,9996.799805,41700
2010-12-09,9766.400391,10037.759766,9738.240234,9866.240234,9866.240234,46600
2010-12-10,9717.759766,9856.000000,9658.879883,9761.280273,9761.280273,32200
2010-12-13,9633.280273,9960.959961,9623.040039,9904.639648,9904.639648,36400
2010-12-14,9848.320313,10060.799805,9815.040039,9958.400391,9958.400391,31700
2010-12-15,10035.200195,10232.320313,9812.480469,10186.240234,10186.240234,49200
2010-12-16,10137.599609,10265.599609,9976.320313,9986.559570,9986.559570,45400
2010-12-17,9976.320313,10053.120117,9753.599609,9809.919922,9809.919922,35100
2010-12-20,9666.559570,9830.400391,9533.440430,9592.320313,9592.320313,34700
2010-12-21,9441.280273,9484.799805,9361.919922,9425.919922,9425.919922,26900
2010-12-22,9338.879883,9420.799805,9295.360352,9374.719727,9374.719727,26300
2010-12-23,9367.040039,9820.160156,9367.040039,9676.799805,9676.799805,36500
2010-12-27,9756.160156,9976.320313,9756.160156,9845.759766,9845.759766,23600
2010-12-28,9799.679688,10037.759766,9799.679688,9966.080078,9966.080078,17900
2010-12-29,9889.280273,9932.799805,9797.120117,9830.400391,9830.400391,21300
2010-12-30,9863.679688,9881.599609,9687.040039,9707.519531,9707.519531,33400
2010-12-31,9753.599609,9838.080078,9605.120117,9628.160156,9628.160156,22900
2011-01-03,9443.839844,9448.959961,9233.919922,9341.440430,9341.440430,28000
2011-01-04,9326.080078,9633.280273,9272.320313,9300.480469,9300.480469,46400
2011-01-05,9454.080078,9484.799805,9108.480469,9172.480469,9172.480469,38000
2011-01-06,9123.839844,9300.480469,9054.719727,9198.080078,9198.080078,46900
2011-01-07,9116.160156,9469.440430,8972.799805,9228.799805,9228.799805,68200
2011-01-10,9356.799805,9556.480469,9159.679688,9216.000000,9216.000000,41600
2011-01-11,9072.639648,9146.879883,8921.599609,8944.639648,8944.639648,51700
2011-01-12,8744.959961,8785.919922,8519.679688,8558.080078,8558.080078,62500
2011-01-13,8517.120117,8632.320313,8430.080078,8445.440430,8445.440430,59700
2011-01-14,8478.719727,8504.320313,8000.000000,8081.919922,8081.919922,77200
2011-01-18,8087.040039,8099.839844,7805.439941,7823.359863,7823.359863,58000
2011-01-19,7884.799805,8417.280273,7854.080078,8238.080078,8238.080078,98000
2011-01-20,8279.040039,8501.759766,8128.000000,8153.600098,8153.600098,92200
2011-01-21,7946.240234,8335.360352,7912.959961,8250.879883,8250.879883,67400
2011-01-24,8268.799805,8320.000000,8028.160156,8084.479980,8084.479980,53300
2011-01-25,8151.040039,8296.959961,7971.839844,7984.640137,7984.640137,76200
2011-01-26,7889.919922,7966.720215,7662.080078,7741.439941,7741.439941,63000
2011-01-27,7710.720215,7787.520020,7554.560059,7580.160156,7580.160156,56500
2011-01-28,7546.879883,8337.919922,7444.479980,8217.599609,8217.599609,142800
2011-01-31,8099.839844,8284.160156,8061.439941,8199.679688,8199.679688,68700
2011-02-01,7987.200195,8025.600098,7708.160156,7802.879883,7802.879883,60600
2011-02-02,7864.319824,7882.240234,7654.399902,7767.040039,7767.040039,63600
2011-02-03,7808.000000,8000.000000,7639.040039,7667.200195,7667.200195,58900
2011-02-04,7641.600098,7718.399902,7459.839844,7477.759766,7477.759766,69900
2011-02-07,7398.399902,7403.520020,7267.839844,7365.120117,7365.120117,59600
2011-02-08,7326.720215,7472.640137,7232.000000,7275.520020,7275.520020,54600
2011-02-09,7344.640137,7452.160156,7257.600098,7298.560059,7298.560059,72600
2011-02-10,7459.839844,7488.000000,7244.799805,7298.560059,7298.560059,69400
2011-02-11,7360.000000,7372.799805,7150.080078,7173.120117,7173.120117,57900
2011-02-14,7168.000000,7214.080078,7091.200195,7098.879883,7098.879883,39100
2011-02-15,7157.759766,7211.520020,7114.240234,7196.160156,7196.160156,54800
2011-02-16,7093.759766,7290.879883,7027.200195,7285.759766,7285.759766,72200
2011-02-17,7321.600098,7413.759766,7298.560059,7370.240234,7370.240234,50500
2011-02-18,7326.720215,7511.040039,7319.040039,7431.680176,7431.680176,51700
2011-02-22,7877.120117,8412.160156,7705.600098,8332.799805,8332.799805,142600
2011-02-23,8355.839844,9006.080078,8263.679688,8706.559570,8706.559570,167300
2011-02-24,8721.919922,8967.679688,8540.160156,8622.080078,8622.080078,114000
2011-02-25,8371.200195,8384.000000,8056.319824,8066.560059,8066.560059,75300
2011-02-28,7869.439941,7895.040039,7672.319824,7726.080078,7726.080078,68000
2011-03-01,7651.839844,8320.000000,7633.919922,8307.200195,8307.200195,118200
2011-03-02,8317.440430,8435.200195,8051.200195,8327.679688,8327.679688,112500
2011-03-03,7961.600098,8053.759766,7887.359863,7905.279785,7905.279785,92000
2011-03-04,7882.240234,8279.040039,7828.479980,8104.959961,8104.959961,122300
2011-03-07,8007.680176,8583.679688,7910.399902,8317.440430,8317.440430,131500
2011-03-08,8307.200195,8524.799805,8081.919922,8143.359863,8143.359863,96100
2011-03-09,8215.040039,8496.639648,8189.439941,8256.000000,8256.000000,100900
2011-03-10,8558.080078,8747.519531,8468.480469,8683.519531,8683.519531,134900
2011-03-11,8842.240234,8857.599609,8386.559570,8450.559570,8450.559570,99900
2011-03-14,8716.799805,8791.040039,8501.759766,8532.480469,8532.480469,103000
2011-03-15,9482.240234,9484.799805,8737.280273,8893.440430,8893.440430,163600
2011-03-16,8983.040039,10019.839844,8901.120117,9633.280273,9633.280273,235000
2011-03-17,9123.839844,9425.919922,9054.719727,9338.879883,9338.879883,143600
2011-03-18,8929.280273,9195.519531,8901.120117,9052.160156,9052.160156,94300
2011-03-21,8665.599609,8696.320313,8332.799805,8363.519531,8363.519531,85600
2011-03-22,8261.120117,8412.160156,8217.599609,8320.000000,8320.000000,62200
2011-03-23,8386.559570,8532.480469,7966.720215,8002.560059,8002.560059,90800
2011-03-24,7767.040039,7923.200195,7705.600098,7784.959961,7784.959961,77700
2011-03-25,7685.120117,7797.759766,7577.600098,7774.720215,7774.720215,80600
2011-03-28,7710.720215,7884.799805,7626.240234,7877.120117,7877.120117,49900
2011-03-29,7854.080078,7992.319824,7677.439941,7677.439941,7677.439941,58000
2011-03-30,7569.919922,7631.359863,7482.879883,7539.200195,7539.200195,60200
2011-03-31,7603.200195,7636.479980,7493.120117,7518.720215,7518.720215,55400
2011-04-01,7352.319824,7534.080078,7285.759766,7447.040039,7447.040039,67400
2011-04-04,7377.919922,7490.560059,7326.720215,7372.799805,7372.799805,49200
2011-04-05,7434.240234,7447.040039,7211.520020,7242.240234,7242.240234,67800
2011-04-06,7173.120117,7342.080078,7132.160156,7214.080078,7214.080078,60200
2011-04-07,7232.000000,7429.120117,7191.040039,7265.279785,7265.279785,79100
2011-04-08,7188.479980,7500.799805,7139.839844,7403.520020,7403.520020,82700
2011-04-11,7347.200195,7436.799805,7247.359863,7334.399902,7334.399902,68200
2011-04-12,7482.879883,7557.120117,7336.959961,7403.520020,7403.520020,99600
2011-04-13,7293.439941,7444.479980,7260.160156,7278.080078,7278.080078,67900
2011-04-14,7426.560059,7467.520020,7173.120117,7216.640137,7216.640137,67000
2011-04-15,7160.319824,7249.919922,7014.399902,7052.799805,7052.799805,87500
2011-04-18,7365.120117,7503.359863,7170.560059,7201.279785,7201.279785,125800
2011-04-19,7119.359863,7134.720215,6835.200195,6853.120117,6853.120117,88600
2011-04-20,6589.439941,6617.600098,6512.640137,6566.399902,6566.399902,68400
2011-04-21,6433.279785,6545.919922,6364.160156,6369.279785,6369.279785,59800
2011-04-25,6338.560059,6389.759766,6208.000000,6223.359863,6223.359863,43800
2011-04-26,6149.120117,6190.080078,6003.200195,6087.680176,6087.680176,73700
2011-04-27,6095.359863,6336.000000,5992.959961,5998.080078,5998.080078,94600
2011-04-28,6072.319824,6077.439941,5893.120117,5926.399902,5926.399902,55000
2011-04-29,5926.399902,5987.839844,5916.160156,5928.959961,5928.959961,48300
2011-05-02,5875.200195,6164.479980,5875.200195,6113.279785,6113.279785,71200
2011-05-03,6131.200195,6387.200195,6131.200195,6238.720215,6238.720215,83200
2011-05-04,6251.520020,6522.879883,6233.600098,6310.399902,6310.399902,113800
2011-05-05,6528.000000,6553.600098,6236.160156,6489.600098,6489.600098,136500
2011-05-06,6192.640137,6548.479980,6080.000000,6359.040039,6359.040039,120200
2011-05-09,6366.720215,6379.520020,6120.959961,6141.439941,6141.439941,64300
2011-05-10,6077.439941,6120.959961,5900.799805,5928.959961,5928.959961,71300
2011-05-11,5934.080078,6213.120117,5931.520020,6031.359863,6031.359863,84900
2011-05-12,6138.879883,6225.919922,5913.600098,5972.479980,5972.479980,79200
2011-05-13,5931.520020,6144.000000,5923.839844,6049.279785,6049.279785,82400
2011-05-16,6108.160156,6187.520020,5923.839844,6187.520020,6187.520020,92700
2011-05-17,6256.640137,6343.680176,6044.160156,6064.640137,6064.640137,104700
2011-05-18,6041.600098,6113.279785,5867.520020,5900.799805,5900.799805,75200
2011-05-19,5821.439941,5903.359863,5749.759766,5770.240234,5770.240234,88600
2011-05-20,5772.799805,5949.439941,5688.319824,5826.560059,5826.560059,122000
2011-05-23,6118.399902,6154.240234,5939.200195,6018.560059,6018.560059,101500
2011-05-24,5954.560059,6013.439941,5877.759766,6008.319824,6008.319824,67500
2011-05-25,6008.319824,6018.560059,5780.479980,5836.799805,5836.799805,66800
2011-05-26,5859.839844,5903.359863,5696.000000,5706.240234,5706.240234,80100
2011-05-27,5629.439941,5644.799805,5532.160156,5616.640137,5616.640137,64400
2011-05-31,5414.399902,5519.359863,5401.600098,5450.240234,5450.240234,68800
2011-06-01,5491.200195,5800.959961,5465.600098,5793.279785,5793.279785,122300
2011-06-02,5703.680176,5905.919922,5657.600098,5721.600098,5721.600098,114200
2011-06-03,5967.359863,5969.919922,5652.479980,5726.720215,5726.720215,107700
2011-06-06,5721.600098,5893.120117,5649.919922,5824.000000,5824.000000,92500
2011-06-07,5711.359863,5757.439941,5606.399902,5754.879883,5754.879883,86400
2011-06-08,5760.000000,5872.640137,5693.439941,5844.479980,5844.479980,107700
2011-06-09,5754.879883,5772.799805,5614.080078,5660.160156,5660.160156,64700
2011-06-10,5690.879883,5916.160156,5670.399902,5852.160156,5852.160156,137500
2011-06-13,5834.240234,6074.879883,5765.120117,5949.439941,5949.439941,107800
2011-06-14,5788.160156,5793.279785,5696.000000,5765.120117,5765.120117,77800
2011-06-15,5972.479980,6282.240234,5926.399902,6254.080078,6254.080078,197000
2011-06-16,6374.399902,6883.839844,6272.000000,6589.439941,6589.439941,235000
2011-06-17,6379.520020,6625.279785,6307.839844,6461.439941,6461.439941,153400
2011-06-20,6515.200195,6553.600098,6164.479980,6174.720215,6174.720215,109600
2011-06-21,5992.959961,6031.359863,5824.000000,5969.919922,5969.919922,120800
2011-06-22,5911.040039,6046.720215,5788.160156,6028.799805,6028.799805,110100
2011-06-23,6371.839844,6453.759766,6018.560059,6028.799805,6028.799805,183000
2011-06-24,5982.720215,6307.839844,5946.879883,6279.680176,6279.680176,113900
2011-06-27,6287.359863,6371.839844,6144.000000,6187.520020,6187.520020,90400
2011-06-28,6100.479980,6149.120117,5926.399902,5936.640137,5936.640137,83700
2011-06-29,5780.479980,5836.799805,5629.439941,5639.680176,5639.680176,133500
2011-06-30,5532.160156,5547.520020,5350.399902,5411.839844,5411.839844,118700
2011-07-01,5370.879883,5396.479980,5155.839844,5194.240234,5194.240234,106200
2011-07-05,5181.439941,5248.000000,5140.479980,5212.160156,5212.160156,75000
2011-07-06,5276.160156,5378.560059,5227.520020,5294.080078,5294.080078,85900
2011-07-07,5112.319824,5160.959961,5089.279785,5148.160156,5148.160156,72800
2011-07-08,5337.600098,5340.160156,5204.479980,5209.600098,5209.600098,104900
2011-07-11,5468.160156,5662.720215,5399.040039,5637.120117,5637.120117,143200
2011-07-12,5757.439941,5785.600098,5519.359863,5777.919922,5777.919922,140800
2011-07-13,5657.600098,5844.479980,5496.319824,5777.919922,5777.919922,125300
2011-07-14,5708.799805,6133.759766,5706.240234,5985.279785,5985.279785,199100
2011-07-15,5921.279785,6141.439941,5841.919922,5928.959961,5928.959961,143800
2011-07-18,6049.279785,6174.720215,6028.799805,6051.839844,6051.839844,140200
2011-07-19,5928.959961,5944.319824,5736.959961,5765.120117,5765.120117,105900
2011-07-20,5649.919922,5765.120117,5619.200195,5642.240234,5642.240234,84300
2011-07-21,5493.759766,5532.160156,5332.479980,5345.279785,5345.279785,121100
2011-07-22,5299.200195,5399.040039,5258.240234,5306.879883,5306.879883,80600
2011-07-25,5478.399902,5527.040039,5391.359863,5509.120117,5509.120117,81100
2011-07-26,5534.720215,5675.520020,5511.680176,5632.000000,5632.000000,93600
2011-07-27,5736.959961,6000.640137,5731.839844,5964.799805,5964.799805,170000
2011-07-28,6000.640137,6149.120117,5795.839844,6103.040039,6103.040039,144200
2011-07-29,6302.720215,6394.879883,5959.680176,5992.959961,5992.959961,195900
2011-08-01,5672.959961,6126.080078,5644.799805,5736.959961,5736.959961,183300
2011-08-02,5928.959961,6141.439941,5785.600098,6136.319824,6136.319824,169300
2011-08-03,6159.359863,6451.200195,6056.959961,6164.479980,6164.479980,219800
2011-08-04,6410.240234,7398.399902,6364.160156,7395.839844,7395.839844,372400
2011-08-05,7080.959961,8512.000000,6963.200195,7759.359863,7759.359863,468400
2011-08-08,8468.480469,9121.280273,8163.839844,8903.679688,8903.679688,558600
2011-08-09,8563.200195,9236.480469,7997.439941,8002.560059,8002.560059,475700
2011-08-10,8363.519531,9072.639648,8263.679688,9003.519531,9003.519531,198600
2011-08-11,8852.480469,9095.679688,8412.160156,8647.679688,8647.679688,326500
2011-08-12,8363.519531,8762.879883,8248.320313,8737.280273,8737.280273,224500
2011-08-15,8460.799805,8588.799805,8222.719727,8238.080078,8238.080078,169500
2011-08-16,8427.519531,8704.000000,8263.679688,8414.719727,8414.719727,218600
2011-08-17,8291.839844,8678.400391,8215.040039,8583.679688,8583.679688,164000
2011-08-18,9384.959961,10590.719727,9356.799805,10360.320313,10360.320313,399200
2011-08-19,11015.679688,11036.160156,10219.519531,10892.799805,10892.799805,289700
2011-08-22,10273.280273,11374.080078,9945.599609,11228.160156,11228.160156,230200
2011-08-23,11194.879883,11453.440430,10629.120117,10693.120117,10693.120117,230100
2011-08-24,10682.879883,10790.400391,10147.839844,10470.400391,10470.400391,168800
2011-08-25,10183.679688,10941.440430,10048.000000,10682.879883,10682.879883,190000
2011-08-26,11072.000000,11289.599609,10321.919922,10513.919922,10513.919922,232600
2011-08-29,10109.440430,10158.080078,9850.879883,9856.000000,9856.000000,103300
2011-08-30,10030.080078,10232.320313,9825.280273,9958.400391,9958.400391,130000
2011-08-31,9856.000000,10096.639648,9671.679688,9973.759766,9973.759766,148500
2011-09-01,9955.839844,10119.679688,9687.040039,10109.440430,10109.440430,139700
2011-09-02,10598.400391,10726.400391,10447.360352,10618.879883,10618.879883,135100
2011-09-06,11596.799805,11604.480469,10908.160156,10936.320313,10936.320313,158100
2011-09-07,10606.080078,10731.519531,10501.120117,10544.639648,10544.639648,87900
2011-09-08,10695.679688,10787.839844,10355.200195,10716.160156,10716.160156,120100
2011-09-09,11038.719727,11873.280273,10967.040039,11732.480469,11732.480469,188500
2011-09-12,12277.759766,12582.400391,11783.679688,11840.000000,11840.000000,183200
2011-09-13,11763.200195,12106.240234,11686.400391,11737.599609,11737.599609,157700
2011-09-14,11584.000000,12021.759766,11159.040039,11417.599609,11417.599609,146800
2011-09-15,11159.040039,11274.240234,10839.040039,10849.280273,10849.280273,106800
2011-09-16,10767.360352,11015.679688,10585.599609,10636.799805,10636.799805,114900
2011-09-19,11133.440430,11348.480469,10864.639648,10992.639648,10992.639648,125400
2011-09-20,10892.799805,11031.040039,10593.280273,10977.280273,10977.280273,124500
2011-09-21,10923.519531,11581.440430,10782.719727,11573.759766,11573.759766,115700
2011-09-22,12577.280273,13148.160156,12244.480469,12759.040039,12759.040039,244600
2011-09-23,12856.320313,13086.719727,12595.200195,12887.040039,12887.040039,140300
2011-09-26,12654.080078,13132.799805,12408.320313,12441.599609,12441.599609,131700
2011-09-27,11893.759766,12321.280273,11660.799805,12195.839844,12195.839844,112900
2011-09-28,12075.519531,13007.360352,11942.400391,12986.879883,12986.879883,111300
2011-09-29,12561.919922,13376.000000,12416.000000,12764.160156,12764.160156,125500
2011-09-30,13253.120117,13719.040039,13002.240234,13662.719727,13662.719727,126500
2011-10-03,13954.559570,14584.320313,13603.839844,14551.040039,14551.040039,166400
2011-10-04,14914.559570,15150.080078,13445.120117,13529.599609,13529.599609,189400
2011-10-05,13352.959961,13601.280273,12817.919922,12866.559570,12866.559570,119100
2011-10-06,12907.519531,13158.400391,12636.160156,12641.280273,12641.280273,87000
2011-10-07,12410.879883,13104.639648,12400.639648,12856.320313,12856.320313,127300
2011-10-10,12352.000000,12372.480469,11929.599609,11932.160156,11932.160156,62900
2011-10-11,12083.200195,12098.559570,11717.120117,11786.240234,11786.240234,66700
2011-10-12,11389.440430,11432.959961,10792.959961,11000.320313,11000.320313,100100
2011-10-13,11110.400391,11458.559570,10954.240234,10977.280273,10977.280273,83000
2011-10-14,10529.280273,10780.160156,10321.919922,10357.759766,10357.759766,70700
2011-10-17,10401.280273,11496.959961,10385.919922,11432.959961,11432.959961,99200
2011-10-18,11443.200195,11857.919922,10611.200195,11008.000000,11008.000000,124100
2011-10-19,10938.879883,11962.879883,10828.799805,11742.719727,11742.719727,87900
2011-10-20,11840.000000,12352.000000,11694.080078,11857.919922,11857.919922,122200
2011-10-21,11409.919922,11609.599609,11187.200195,11210.240234,11210.240234,73600
2011-10-24,11089.919922,11089.919922,10496.000000,10539.519531,10539.519531,63600
